session_id,Participant id,quota,status,Started DateTime,Completed Date Time,time_taken,Age,Age range,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,College,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political_Affiliation_US,Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q16,Q1-aggregate,Q1,Base_1_Agree_1,Base_1_Agree_2,Base_1_Agree_3,Base_1_Agree_4,Base_1_Agree_4_TEXT,Base_1_disagree_1,Base_1_disagree_2,Base_1_disagree_3,Base_1_disagree_4,Base_1_disagree_5,Base_1_disagree_6,Base_1_disagree_7,Base_1_disagree_7_TEXT,Q2-aggregate,Q2,Base_2_disagree_1,Base_2_disagree_2,Base_2_disagree_3,Base_2_disagree_3_TEXT,PED-aggregate,Q9,Doping-aggregate,Q10,Q11,Q14,Q13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b35147b26d600010c6b3d,57fd9c77704569000111c843,own,Approved,49:56.9,53:28.7,211.788,54,35-55,Female,English,United States,United States,Caucasian,No,Full-Time,18,0,100,,0QGHY0HV,67.133.62.5,Caucasian,Right-handed,no college,College/A levels,Separated,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Republican,heterosexual,Oregon (OR),Oregon (OR),No,N/A,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),Yes,Yes,4,N/A,N/A,N/A,N/A,No,N/A,Health Care and Social Assistance,Trained Professional,Christian -- no particular branch or denomination,iOS (iPhone),No,Yes,Other,0,ë£501+,No,3,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Very Overweight,Yes,N/A,Yes,Yes,"ë£40,000 - ë£49,999","ë£40,000 - ë£49,999",1,No,Atkins Diet,"Yes, I have used an Ad Blocker",5,No,N/A,Still married/partners,N/A,N/A,White/Caucasian,No,N/A,6 (AGREE),5 (SOMEWHAT AGREE),Yes,No,N/A,6,Yes,,,,,,N/A,N/A,N/A,N/A,12/9/16 14:49,12/9/16 14:53,IP Address,104.129.192.109,100,206,TRUE,12/9/16 14:53,R_3e2kM0TF2sHqpea,,,,,37.35009766,-121.9853973,anonymous,57fd9c77704569000111c843,disagree,Somewhat disagree,,,,,,Somewhat agree,Agree,Strongly agree,Disagree,Strongly agree,Disagree,,,positive,Somewhat agree,,,,,no answer,,disagree,Disagree,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b2cea5b0fdf00014e530c,57fdb5d4704569000111c852,ywn,Approved,15:06.8,18:07.8,181.02,29,24-34,Female,English,United States,United States,Caucasian,No,Full-Time,19,0,100,,RZC28MJ3,198.45.165.253,Caucasian,Right-handed,no college,Secondary school/GCSE,Single,"Self-employed in own not-incorporated business, professional practice, or farm",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Democrat,heterosexual,Mississippi (MS),Mississippi (MS),No,N/A,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),No,No,6,N/A,N/A,N/A,N/A,No,N/A,Art/Design,Self-employed/Partner,N/A,Android,No,Yes,Honda,0,ë£50-ë£75,Yes,4,2-5 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"Less than ë£10,000 ","ë£90,000 - ë£99,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,501-1000,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,6S,No,,,,,,N/A,N/A,N/A,N/A,12/9/16 14:15,12/9/16 14:18,IP Address,198.45.165.253,100,145,TRUE,12/9/16 14:18,R_cwIxNvd0YfxISAB,,,,,37.75100708,-97.8219986,anonymous,57fdb5d4704569000111c852,positive,Somewhat agree,Agree,Agree,Strongly agree,,,,,,,,,,,positive,Strongly agree,,,,,disagree,Disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b0544a7722e0001305d81,57fea49607d709000141b1b5,sm,Approved,25:56.1,29:01.5,185.368,22,18-23,Male,English,United States,United States,Caucasian,,Full-Time,28,0,100,,SLPHWN0G,205.172.134.229,Caucasian,N/A,young,Undergraduate degree (BA/BSc/other),Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Indiana (IN),Indiana (IN),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,"Yes, I would be comfortable to take part in such a study",N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 11:25,12/9/16 11:28,IP Address,205.172.134.229,100,181,TRUE,12/9/16 11:29,R_e9iMfPgskkgf3dn,,,,,41.81100464,-88.03019714,anonymous,57fea49607d709000141b1b5,disagree,Strongly disagree,,,,,,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,,,disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,People should compete with their natural unmodified bodies they were born with.,disagree,Strongly Disagree,no answer,,Yes,Yes,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af5dae40c7c000142c9ae,5801b727e3536e00012841ce,ywn,Approved,20:10.6,37:56.4,1065.803,30,24-34,Female,English,United States,United States,Caucasian,Yes,Full-Time,54,0,100,,RZC28MJ3,69.24.139.28,Caucasian,Right-handed,no college,College/A levels,In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,Undergraduate degree (BA/BSc/other),Computing (IT),10-Jul,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a daily basis,Democrat,heterosexual,Tennessee (TN),Massachusetts (MA),Yes,.NET,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),Yes,No,4,N/A,N/A,N/A,N/A,No,N/A,Broadcasting,Middle Management,N/A,Android,Yes,Yes,Other,4-Jan,ë£0,Yes,6,2-5 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,3-6 hours,Yes,No,"ë£30,000 - ë£39,999","ë£60,000 - ë£69,999",2,No,"Vegetarian Diet (you refrain from the consumption of meat (red meat, poultry, seafood, insects and the flesh of any other animal)","Yes, I have used an Ad Blocker",N/A,No,N/A,Divorced/Seperated,After my 11th birthday,Managed by my parents,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,N/A,No,No,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 10:20,12/9/16 10:37,IP Address,69.24.139.28,100,1061,TRUE,12/9/16 10:37,R_2zXRR5ocENfd69O,,,,,35.13000488,-85.29070282,anonymous,5801b727e3536e00012841ce,positive,Agree,Agree,Agree,Agree,,,,,,,,,,,disagree,Somewhat disagree,Somewhat agree,Agree,,,disagree,Disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58469a5249ab8b000156a7c2,5804de89035f6e0001d725df,owc,Approved,00:34.9,03:14.4,159.526,37,35-55,Female,English,United States,United States,Caucasian,No,Part-Time,43,1,100,,GKQFIT2U,73.196.182.154,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,"Employee of a not-for-profit, tax-exempt, or charitable organization",Yes,N/A,N/A,>10,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Republican,heterosexual,New Jersey (NJ),Pennsylvania (PA),No,N/A,Both my parents have a bachelor_„Žs degree (from a 4 year college),Yes,Yes,6,N/A,N/A,N/A,N/A,No,N/A,Religious,Trained Professional,Methodist,iOS (iPhone),Yes,Yes,Honda,4-Jan,‘£75-‘£100,Yes,7,10-20 years,less than once a week,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Less than ‘£10,000 ","‘£100,000 - ‘£149,999",4,Yes,Weight Watchers Diet,"Yes, I have used an Ad Blocker",2,Yes,More than 1000,Rather not say,N/A,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,6,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12/6/16 3:00,12/6/16 3:03,IP Address,73.196.182.154,100,152,TRUE,12/6/16 3:03,R_3k7AN7zo3KpFXni,,,,,39.69689941,-75.125,anonymous,5804de89035f6e0001d725df,positive,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,,,,,,,,,,disagree,Disagree,Disagree,Agree,Neither agree nor disagree,,disagree,Strongly Disagree,no answer,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584649d675d2b20001fd4359,58051bd256820500011020f8,omc,Approved,17:10.8,19:29.6,138.862,47,35-55,Male,English,United States,Ireland,Caucasian,Yes,Full-Time,51,1,100,,ZL16QYX8,174.27.140.233,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,N/A,N/A,N/A,Democrat,heterosexual,N/A,N/A,Yes,N/A,One of my parents has a bachelor_„Žs degree (from a 4 year college) but the other does not,Yes,Yes,5,N/A,N/A,N/A,N/A,Yes,More than 6 times a day,N/A,Junior Management,N/A,Android,Yes,Yes,Chevrolet,14+,‘£75-‘£100,Yes,N/A,N/A,more than once a day,N/A,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,N/A,N/A,N/A,N/A,N/A,"‘£40,000 - ‘£49,999",3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,White/Caucasian,Yes,N/A,N/A,6 (AGREE),Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12/5/16 21:17,12/5/16 21:19,IP Address,174.27.140.233,100,134,TRUE,12/5/16 21:19,R_2UgtWV4yTIx98kX,,,,,40.73860168,-111.8591003,anonymous,58051bd256820500011020f8,positive,Strongly agree,Somewhat agree,Agree,Agree,,,,,,,,,,,positive,Strongly agree,,,,,indifferent,Neither agree nor disagree,no answer,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b36cb463f66000193592b,5806111d4d55210001322a03,ywn,Approved,57:15.9,59:36.5,140.533,28,24-34,Female,English,United States,United States,Caucasian,Yes,"Not in paid work (e.g. homemaker, retired or disabled)",80,2,100,,RZC28MJ3,64.121.91.166,Caucasian,Right-handed,no college,College/A levels,Single,N/A,N/A,Undergraduate degree (BA/BSc/other),Biomedical Sciences,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,N/A,Other,heterosexual,Pennsylvania (PA),Pennsylvania (PA),Yes,C++,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,Yes,No,3,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Android,No,Yes,Other,4-Jan,ë£1-ë£50,Yes,7,10-20 years,not at all,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,Yes,N/A,Yes,No,"Less than ë£10,000 ","ë£40,000 - ë£49,999",3,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,No,N/A,Still married/partners,N/A,N/A,White/Caucasian,Yes,Yes,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,Other,No,,,,,,N/A,N/A,N/A,N/A,12/9/16 14:57,12/9/16 14:59,IP Address,64.121.91.166,100,134,TRUE,12/9/16 14:59,R_2a9s8eXYXqHxbZN,,,,,40.51890564,-75.501297,anonymous,5806111d4d55210001322a03,positive,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,,,,,,,,,,,positive,Strongly agree,,,,,no answer,,indifferent,Neither agree nor disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58466210bb147f00017860ea,58064d91f25c440001678a10,omn,Approved,00:32.8,03:38.1,185.361,54,35-55,Male,English,United States,United States,Caucasian,No,Full-Time,76,0,100,,ZL16QYX8,173.217.32.103,Caucasian,Right-handed,no college,College/A levels,Divorced,"Self-employed in own incorporated business, professional practice, or farm",Yes,N/A,N/A,>10,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Republican,heterosexual,Louisiana (LA),Kentucky (KY),No,N/A,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),No,Yes,5,N/A,N/A,N/A,N/A,No,N/A,Construction,Self-employed/Partner,Christian -- no particular branch or denomination,Android,Yes,Yes,Ford,4-Jan,‘£501+,No,6,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"‘£50,000 - ‘£59,999","‘£50,000 - ‘£59,999",6,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,Yes,101-200,N/A,N/A,N/A,White/Caucasian,Yes,Yes,7 (TOTALLY AGREE),6 (AGREE),Yes,N/A,N/A,N/A,Yes,N/A,,,,N/A,N/A,N/A,N/A,N/A,12/5/16 23:00,12/5/16 23:03,IP Address,173.217.32.103,100,180,TRUE,12/5/16 23:03,R_33wrosj7Zx7XsRw,,,,,32.56950378,-93.69229889,anonymous,58064d91f25c440001678a10,disagree,Strongly disagree,,,,,,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,,,disagree,Strongly disagree,Strongly agree,Disagree,,,disagree,Strongly Disagree,no answer,,Yes,Yes,Good luck in your research.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b024c9f1f4400015455ac,58064eb95dbea00001d72d74,ywc,Approved,13:16.1,16:10.3,174.206,27,24-34,Female,English,United States,United States,Caucasian,No,"Not in paid work (e.g. homemaker, retired or disabled)",14,0,100,,MAN5SH9E,98.26.175.141,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,N/A,N/A,N/A,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,5,N/A,N/A,N/A,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 11:13,12/9/16 11:16,IP Address,98.26.175.141,100,161,TRUE,12/9/16 11:16,R_1rCUN3XJepX4Oky,,,,,35.96650696,-79.34500122,anonymous,58064eb95dbea00001d72d74,positive,Strongly agree,Neither agree nor disagree,Agree,Agree,,,,,,,,,,,disagree,Disagree,Disagree,Agree,,,no answer,,disagree,Strongly disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af996e0ba710001a47c99,5806ac5a7c10950001e6c78f,ywc,Approved,36:06.6,37:55.2,108.529,24,24-34,Female,English,United States,United States,Caucasian,Yes,Other,16,1,99,,MAN5SH9E,50.205.184.90,Caucasian,N/A,college,Undergraduate degree (BA/BSc/other),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Democrat,N/A,Washington (WA),Minnesota (MN),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,7,20+ years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"ë£90,000 - ë£99,999","ë£80,000 - ë£89,999",2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,White/Caucasian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6S,N/A,No,,,,,N/A,N/A,N/A,N/A,12/9/16 10:36,12/9/16 10:37,IP Address,50.205.184.90,100,98,TRUE,12/9/16 10:37,R_3NU8iOTjpkM0qam,,,,,47.75419617,-122.2444,anonymous,5806ac5a7c10950001e6c78f,indifferent,Neither agree nor disagree,,,,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,disagree,Disagree,no answer,,No,No,I'm completely apathetic about sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846af3949ab8b000156a7cf,5807a51294364b00011f4a01,omc,Approved,29:45.8,32:09.6,143.771,44,35-55,Male,English,United States,United States,Caucasian,No,Full-Time,30,0,100,,ZL16QYX8,104.193.146.10,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a weekly basis,Other,heterosexual,New York (NY),California (CA),Yes,Perl,Both my parents have a bachelor_„Žs degree (from a 4 year college),No,Yes,6,N/A,N/A,N/A,N/A,No,N/A,Information Services and Data Processing,Trained Professional,N/A,Android,Yes,Yes,Subaru,13-Oct,‘£0,Yes,7,10-20 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,3-6 hours,Yes,No,"‘£70,000 - ‘£79,999","‘£70,000 - ‘£79,999",4,Yes,I do not follow any diet,"Yes, I have used an Ad Blocker",2,No,N/A,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,No,No,2004,2006,N/A,N/A,N/A,N/A,N/A,N/A,12/6/16 4:29,12/6/16 4:32,IP Address,104.193.146.10,100,140,TRUE,12/6/16 4:32,R_33xnzMxTnJ3jtSo,,,,,43.15179443,-77.58519745,anonymous,5807a51294364b00011f4a01,positive,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,,,,,,,,,,positive,Agree,,,,,indifferent,Neither agree nor disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b05da75d2b20001fd4904,580a822b94364b00011f4db9,ywc,Approved,28:26.9,30:09.4,102.505,28,24-34,Female,English,United States,United States,Caucasian,No,Part-Time,31,0,100,,MAN5SH9E,65.24.204.159,Caucasian,Right-handed,college,Graduate degree (MA/MSc/MPhil/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Democrat,heterosexual,Ohio (OH),Ohio (OH),No,N/A,Both my parents have a bachelor_Ñés degree (from a 4 year college),Yes,No,3,N/A,N/A,N/A,N/A,No,N/A,Other Industry,Support Staff,N/A,Android,No,Yes,Toyota,0,ë£50-ë£75,Yes,7,0-3months,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"ë£10,000 - ë£19,999","ë£40,000 - ë£49,999",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,No,N/A,Still married/partners,N/A,N/A,White/Caucasian,No,N/A,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,N/A,No,Yes,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 11:28,12/9/16 11:30,IP Address,65.24.204.159,100,96,TRUE,12/9/16 11:30,R_ALJMwgEk77BAtjP,,,,,40.08529663,-82.97519684,anonymous,580a822b94364b00011f4db9,positive,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,,,,,,,,,,,positive,Somewhat agree,,,,,disagree,Somewhat disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b1aa4bd873800015531a3,580b09b4827ca10001db50c6,ymn,Approved,57:08.2,00:23.6,195.367,26,24-34,Male,English,United States,United States,Caucasian,Yes,Unemployed (and job seeking),18,0,100,,7V1HKAD5,100.34.25.183,Caucasian,Right-handed,no college,College/A levels,Single,N/A,N/A,Undergraduate degree (BA/BSc/other),Philosophy,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Democrat,heterosexual,Pennsylvania (PA),Pennsylvania (PA),No,N/A,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),N/A,No,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Android,No,No,N/A,4-Jan,ë£0,No,6,N/A,not at all,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Less than ë£10,000 ","Less than ë£10,000 ",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,30-Nov,Divorced/Seperated,Before my 11th birthday,Managed by my parents,White/Caucasian,No,N/A,7 (TOTALLY AGREE),7 (TOTALLY AGREE),No,N/A,N/A,N/A,No,Yes,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 12:57,12/9/16 13:00,IP Address,100.34.25.183,100,191,TRUE,12/9/16 13:00,R_2Xn5FHopBODSPLU,,,,,39.91229248,-75.15329742,anonymous,580b09b4827ca10001db50c6,positive,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,,,,,,,,,,,positive,Agree,,,,,no answer,,positive,Somewhat agree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58466e58f8cfb9000126411c,580bea98827ca10001db514e,omc,Approved,52:56.6,55:23.9,147.333,47,35-55,Male,English,United States,United States,,No,Part-Time,29,0,100,,ZL16QYX8,108.26.218.126,N/A,N/A,college,Undergraduate degree (BA/BSc/other),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Democrat,N/A,Massachusetts (MA),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,more than once a day,Yes,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,12/5/16 23:53,12/5/16 23:55,IP Address,108.26.218.126,100,129,TRUE,12/5/16 23:55,R_3iW4NnhJXaT1ldn,,,,,42.31689453,-71.20819855,anonymous,580bea98827ca10001db514e,positive,Agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,positive,Agree,,,,,no answer,,indifferent,Neither agree nor disagree,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
