session_id,Participant id,quota,College,Age range,status,Started DateTime,Completed Date Time,time_taken,Age,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political Affiliation (US),Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Words Per Minute,Trips,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Prolific set-up,NG_1,NG_1_Disagree_5,NG_1_Disagree_6,NG_1_Disagree_6_TEXT,NG_2,NG1AGREE_5,NG1AGREE_6,NG1AGREE_7,NG1AGREE_7_TEXT,DRUG_Z_1,DRUG_Z_1DISAGREE_7,DRUG_Z_1DISAGREE_8,DRUG_Z_1DISAGREE_9,DRUG_Z_1DISAGREE_9_TEXT,SCHOLARSHIP_Q1,SCHOLARSHIP_Q1DISAGR_8,SCHOLARSHIP_Q1DISAGR_9,SCHOLARSHIP_Q1DISAGR_10,SCHOLARSHIP_Q1DISAGR_11,SCHOLARSHIP_Q1DISAGR_12,SCHOLARSHIP_Q1DISAGR_13,SCHOLARSHIP_Q1DISAGR_14,SCHOLARSHIP_Q1DISAGR_14_TEXT,EQUALITY_Q1,EQUALITY_1AGREE_5,EQUALITY_1AGREE_6,EQUALITY_1AGREE_7,EQUALITY_1AGREE_8,EQUALITY_1AGREE_8_TEXT,EQUALITY_1DISAGREE_8,EQUALITY_1DISAGREE_9,EQUALITY_1DISAGREE_10,EQUALITY_1DISAGREE_11,EQUALITY_1DISAGREE_12,EQUALITY_1DISAGREE_13,EQUALITY_1DISAGREE_14,EQUALITY_1DISAGREE_14_TEXT,EQUALITY_Q2,EQUALITY_Q2DISAGREE_1,EQUALITY_Q2DISAGREE_2,EQUALITY_Q2DISAGREE_3,EQUALITY_Q2DISAGREE_3_TEXT,SALIENCE_Q1,SALIENCE_Q1AGREE_4,SALIENCE_Q1AGREE_5,SALIENCE_Q1AGREE_6,SALIENCE_Q1AGREE_7,SALIENCE_Q1AGREE_7_TEXT,SALIENCE_Q1DISAGREE_4,SALIENCE_Q1DISAGREE_5,SALIENCE_Q1DISAGREE_6,SALIENCE_Q1DISAGREE_7,SALIENCE_Q1DISAGREE_8,SALIENCE_Q1DISAGREE_9,SALIENCE_Q1DISAGREE_9_TEXT,SALIENCE_Q2,SALIENCE_Q2DISAGREE_4,SALIENCE_Q2DISAGREE_5,SALIENCE_Q2DISAGREE_6,SALIENCE_Q2DISAGREE_6_TEXT,MINOR_DEV_WINDOW,MINOR_Q1AGREE_6,MINOR_Q1AGREE_7,MINOR_Q1AGREE_8,MINOR_Q1AGREE_9,MINOR_Q1AGREE_9_TEXT,MINOR_Q1DISAGREE_8,MINOR_Q1DISAGREE_9,MINOR_Q1DISAGREE_10,MINOR_Q1DISAGREE_11,MINOR_Q1DISAGREE_12,MINOR_Q1DISAGREE_13,MINOR_Q1DISAGREE_14,MINOR_Q1DISAGREE_14_TEXT,MENTAL_Q1,MENTAL_Q1AGREE_1,MENTAL_Q1AGREE_2,MENTAL_Q1AGREE_3,MENTAL_Q1AGREE_4,MENTAL_Q1AGREE_4_TEXT,MENTAL_Q1DISAGREE_1,MENTAL_Q1DISAGREE_2,MENTAL_Q1DISAGREE_3,MENTAL_Q1DISAGREE_4,MENTAL_Q1DISAGREE_5,MENTAL_Q1DISAGREE_6,MENTAL_Q1DISAGREE_7,MENTAL_Q1DISAGREE_7_TEXT,MENTAL_Q2,MENTAL_Q2_DISAGREE_1,MENTAL_Q2_DISAGREE_2,MENTAL_Q2_DISAGREE_3,MENTAL_Q2_DISAGREE_3_TEXT,BIO_VQ1,BIO_VQ1DISAGREE_4,BIO_VQ1DISAGREE_5,BIO_VQ1DISAGREE_6,BIO_VQ1DISAGREE_6_TEXT,MINOR_NO_DEV_WINDOW,MINOR_NO_D_WIN_QDIS_8,MINOR_NO_D_WIN_QDIS_9,MINOR_NO_D_WIN_QDIS_10,MINOR_NO_D_WIN_QDIS_11,MINOR_NO_D_WIN_QDIS_12,MINOR_NO_D_WIN_QDIS_13,MINOR_NO_D_WIN_QDIS_14,MINOR_NO_D_WIN_QDIS_14_TEXT,SPORTSWATCH,RELIGION,COMMENTS
586438cad53c97000159d270,58404955dc4ab500018b170f,own,no college,35-55,Approved,12:26.3,17:54.5,328.207,39,Female,English,United States,United States,Caucasian,No,Full-Time,1,0,100,,2M9FJECM,162.199.176.97,Caucasian,Right-handed,College/A levels,Divorced,"Self-employed in own not-incorporated business, professional practice, or farm",Yes,N/A,N/A,N/A,Paganism,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Other,heterosexual,Ohio (OH),Ohio (OH),No,N/A,Both my parents do NOT have a bacheloräó»s degree (from a 4 year college),No,Yes,3,N/A,N/A,N/A,N/A,Yes,N/A,Other Information Industry,Self-employed/Partner,N/A,Android,No,Yes,N/A,4-Jan,Œ£1-Œ£50,Yes,7,2-5 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,N/A,Yes,No,"Œ£10,000 - Œ£19,999","Œ£10,000 - Œ£19,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,N/A,Divorced/Seperated,N/A,N/A,White/Caucasian,Yes,N/A,6 (AGREE),6 (AGREE),Yes,No,N/A,N/A,No,No,N/A,N/A,N/A,Greater than 360 WPM,Not in the last year,N/A,N/A,N/A,N/A,,12/28/16 15:12,12/28/16 15:17,IP Address,162.199.176.97,100,320,TRUE,12/28/16 15:17,R_2OW5cJWGIMDmWt4,,,,,41.02319336,-81.62799835,anonymous,58404955dc4ab500018b170f,Somewhat agree,,,,Somewhat agree,Agree,Somewhat agree,,,Neither agree nor disagree,,,,,Disagree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Somewhat,
5871c352445a5f00019b4819,5843bc693b2c6000013be2d6,own,no college,35-55,Approved,42:58.2,44:45.7,107.421,35,Female,English,United States,United States,Caucasian,No,Part-Time,0,0,100,,2M9FJECM,174.100.60.118,Caucasian,Left-handed,No formal qualifications,Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Democrat,heterosexual,Ohio (OH),Ohio (OH),No,N/A,Both my parents do NOT have a bacheloräó»s degree (from a 4 year college),No,Yes,5,N/A,N/A,N/A,N/A,No,N/A,Broadcasting,Self-employed/Partner,Baptist,iOS (iPhone),No,Yes,Jeep,0-Jan,Œ£0,Yes,5,2-5 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Œ£30,000 - Œ£39,999","Œ£100,000 - Œ£149,999",4,No,I do not follow any diet,"No, I have not used an Ad Blocker to my knowledge (or I don't know what that means)",2,No,N/A,Still married/partners,N/A,N/A,White/Caucasian,No,N/A,7 (TOTALLY AGREE),7 (TOTALLY AGREE),No,No,N/A,7 Plus,No,No,N/A,N/A,N/A,120-180 WPM,Not in the last year,N/A,N/A,N/A,N/A,N/A,1/7/17 21:43,1/7/17 21:44,IP Address,174.100.60.118,100,93,TRUE,1/7/17 21:44,R_3efMTFoOvxwu7z9,,,,,41.35679626,-82.26200104,anonymous,5843bc693b2c6000013be2d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,Strongly agree,,,,,Agree,,,,,Somewhat agree,,,,,,,,,No,No,
58557b9f14714700010770a1,55595f8efdf99b3926ea37e4,omn,no college,35-55,Approved,53:35.9,56:05.8,149.93,39,Male,English,United States,United States,Other,No,Part-Time,94,2,100,42743.89446,K3HTIRYR,73.95.138.148,Other,Right-handed,No formal qualifications,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,Spiritualism,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,None,heterosexual,Colorado (CO),California (CA),No,N/A,One of my parents has a bacheloräó»s degree (from a 4 year college) but the other does not,Yes,No,1,N/A,N/A,N/A,N/A,Yes,More than 6 times a day,Other Industry,Other,N/A,Android,No,Yes,Other,14+,Œ£0,Yes,7,10-20 years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,No,0-3 hours,Yes,No,"Less than Œ£10,000 ","Less than Œ£10,000 ",1,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,No,N/A,Still married/partners,N/A,N/A,Other (please feel free to let us know your ethnicity via email),Yes,No,3(SOMEWHAT DISAGREE),3(SOMEWHAT DISAGREE),No,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Greater than 360 WPM,Not in the last year,N/A,N/A,N/A,N/A,N/A,12/17/16 10:53,12/17/16 10:56,IP Address,73.95.138.148,100,138,TRUE,12/17/16 10:56,R_22DHMnRP0tdCSyD,,,,,39.86630249,-105.0061035,anonymous,55595f8efdf99b3926ea37e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,,,,,,,,,,,,,,Neither agree nor disagree,,,,,Neither agree nor disagree,,,,,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,,,No,Somewhat,
586305f5a763c900011d91d7,558a0eedfdf99b2d7565144f,omn,no college,35-55,Approved,23:17.2,26:30.0,192.843,37,Male,English,United States,United States,Caucasian,No,Full-Time,106,0,100,,K3HTIRYR,74.71.163.62,Caucasian,Right-handed,Secondary school/GCSE,Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Democrat,heterosexual,New York (NY),New York (NY),No,N/A,One of my parents has a bacheloräó»s degree (from a 4 year college) but the other does not,Yes,Yes,3,N/A,N/A,N/A,N/A,Yes,2-5 times a day,Other Industry,Support Staff,Catholic,iOS (iPhone),No,No,N/A,42739,Œ£1-Œ£50,Rather Not Say,4,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,13 hours or more,Yes,No,"Œ£20,000 - Œ£29,999","Œ£40,000 - Œ£49,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",2,Yes,More than 1000,Still married/partners,N/A,N/A,Latino/Hispanic,Yes,No,5 (SOMEWHAT AGREE),4 (NEITHER AGREE NOR DISAGREE),Yes,N/A,N/A,N/A,No,Yes,2003,2009,N/A,180-240 WPM,In the last 6 months,N/A,N/A,N/A,N/A,N/A,12/27/16 17:23,12/27/16 17:26,IP Address,74.71.163.62,100,185,TRUE,12/27/16 17:26,R_2WO9wRule68bkdL,,,,,40.80220032,-73.95240021,anonymous,558a0eedfdf99b2d7565144f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,Neither agree nor disagree,,,,,Neither agree nor disagree,,,,,Somewhat agree,,,,,,,,,Yes,Yes,
586544a41c35f20001955410,558c258ffdf99b5d984bbb5e,omn,no college,35-55,Approved,15:16.4,21:21.4,364.931,35,Male,English,United States,United States,Mixed,No,Unemployed (and job seeking),56,0,100,,K3HTIRYR,66.177.114.103,Mixed,Left-handed,No formal qualifications,Single,N/A,N/A,N/A,N/A,N/A,Other,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,N/A,None,heterosexual,Georgia (GA),Virginia (VA),No,N/A,Both my parents do NOT have a bacheloräó»s degree (from a 4 year college),No,No,2,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Android,No,No,N/A,0-Jan,Œ£1-Œ£50,Yes,7,0-3months,about once a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Less than Œ£10,000 ","Less than Œ£10,000 ",3,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,No,N/A,Divorced/Seperated,Before my 11th birthday,Managed by my parents,Other (please feel free to let us know your ethnicity via email),Yes,No,1 (TOTALLY DISAGREEE),1 (TOTALLY DISAGREEE),No,N/A,N/A,N/A,No,No,N/A,N/A,N/A,240-360 WPM,Not in the last year,N/A,N/A,N/A,N/A,N/A,12/29/16 10:15,12/29/16 10:21,IP Address,66.177.114.103,100,341,TRUE,12/29/16 10:21,R_XMOmIDBbdU1MQxP,,,,,31.31469727,-81.52220154,anonymous,558c258ffdf99b5d984bbb5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,,,Strongly agree,,,,,Strongly agree,,,,,,,,,No,No,
585182d8a6946500016118bf,559ad287fdf99b219a612d22,omn,no college,35-55,Approved,35:20.4,40:15.6,295.207,35,Male,English,United States,United States,White,No,Part-Time,27,0,100,42741.48074,K3HTIRYR,174.28.132.40,Caucasian,Right-handed,College/A levels,Single,"Self-employed in own not-incorporated business, professional practice, or farm",No,N/A,N/A,N/A,Other,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",No,N/A,Other,heterosexual,New Mexico Santa (NM),New York (NY),Yes,C++,Both my parents have a bacheloräó»s degree (from a 4 year college),Yes,No,5,N/A,N/A,N/A,N/A,No,N/A,Scientific or Technical Services,Skilled Laborer,N/A,Android,No,Yes,Volvo,0,Œ£0,Yes,3,1-2 years,not at all,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,13 hours or more,Yes,No,"Less than Œ£10,000 ","Less than Œ£10,000 ",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,N/A,Divorced/Seperated,Before my 11th birthday,Managed by my parents,Latino/Hispanic,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,12/14/16 10:35,12/14/16 10:40,IP Address,174.28.132.40,100,285,TRUE,12/14/16 10:40,R_1GVpQLXWDTWqdBD,,,,,35.19880676,-106.7034988,anonymous,559ad287fdf99b219a612d22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,Neither agree nor disagree,,,,,Somewhat disagree,Disagree,Agree,,,Neither agree nor disagree,,,,,,,,,Yes,Yes,
58573ea20f6b550001865577,55a43c83fdf99b02ff6cb0aa,omn,no college,35-55,Approved,57:54.1,02:32.1,278.042,36,Male,English,United States,United States,Caucasian,No,Unemployed (and job seeking),15,0,100,21:28.9,K3HTIRYR,50.161.35.6,Caucasian,Right-handed,Secondary school/GCSE,Single,N/A,N/A,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Democrat,heterosexual,California (CA),California (CA),Yes,HTML,Both my parents do NOT have a bacheloräó»s degree (from a 4 year college),Yes,No,2,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Android,Yes,Yes,Nissan,0,Œ£0,No,7,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,Yes,3-6 hours,Yes,No,"Less than Œ£10,000 ","Less than Œ£10,000 ",1,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,More than 1000,Divorced/Seperated,Before my 11th birthday,N/A,White/Caucasian,Yes,N/A,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,No,No,N/A,N/A,N/A,180-240 WPM,N/A,N/A,N/A,N/A,N/A,N/A,12/18/16 18:57,12/18/16 19:02,IP Address,50.161.35.6,100,271,TRUE,12/18/16 19:02,R_2amKi2B9kyEbhYA,,,,,37.80470276,-122.2124023,anonymous,55a43c83fdf99b02ff6cb0aa,Somewhat agree,,,,Strongly agree,Strongly agree,Somewhat agree,,,Disagree,Strongly disagree,Strongly agree,,,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,
58554fed4ae84e0001d9cff6,55a7e277fdf99b65d15d4426,omn,no college,35-55,Approved,47:09.3,05:20.9,1091.569,35,Male,English,United States,United States,Caucasian,No,Part-Time,71,0,100,27:53.5,K3HTIRYR,98.206.245.1,Caucasian,Right-handed,College/A levels,In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,42831,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Other,heterosexual,Illinois (IL),Indiana (IN),Yes,JavaScript,Both my parents have a bacheloräó»s degree (from a 4 year college),Yes,No,5,N/A,N/A,N/A,N/A,No,N/A,Information Services and Data Processing,Middle Management,N/A,Android,Yes,Yes,Volkswagen,42739,Œ£0,Yes,5,10-20 years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,N/A,No,N/A,N/A,2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,More than 1000,N/A,N/A,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),N/A,Yes,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,240-360 WPM,Not in the last year,N/A,N/A,N/A,N/A,N/A,12/17/16 7:47,12/17/16 8:05,IP Address,98.206.245.1,100,1079,TRUE,12/17/16 8:05,R_1QlvxGdxtix8vh2,,,,,41.92059326,-87.7016983,anonymous,55a7e277fdf99b65d15d4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree,,,,,,Somewhat agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Strongly disagree,,,Strongly disagree,Agree,Strongly disagree,,,Disagree,Disagree,Disagree,,,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,,,No,No,
5855b87d78380e000175fb56,55b13063fdf99b3f51f2b7e9,omn,no college,35-55,Approved,13:17.9,16:43.5,205.573,35,Male,English,United States,United States,Caucasian,No,Full-Time,330,5,100,28:03.8,K3HTIRYR,174.101.248.135,Caucasian,Right-handed,College/A levels,Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,>10,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Republican,heterosexual,Ohio (OH),Ohio (OH),Yes,C++,Both my parents have a bacheloräó»s degree (from a 4 year college),Yes,Yes,3,N/A,N/A,N/A,N/A,No,N/A,Finance and Insurance,Middle Management,Catholic,Android,Yes,Yes,Volkswagen,14+,Œ£75-Œ£100,Yes,5,2-5 years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Very Overweight,Yes,6-9 hours,Yes,Yes,"Œ£30,000 - Œ£39,999","Œ£60,000 - Œ£69,999",3,Yes,Atkins Diet,"Yes, I have used an Ad Blocker",1,No,N/A,Divorced/Seperated,Before my 11th birthday,Managed by my parents,White/Caucasian,Yes,Yes,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,Yes,Yes,2016,N/A,N/A,Greater than 360 WPM,In the last 6 months,N/A,N/A,N/A,N/A,N/A,12/17/16 15:13,12/17/16 15:16,IP Address,174.101.248.135,100,199,TRUE,12/17/16 15:16,R_w5I7yUPlakrqLxT,,,,,38.88310242,-83.91670227,anonymous,55b13063fdf99b3f51f2b7e9,Strongly disagree,Strongly agree,,,Somewhat agree,Strongly agree,Somewhat agree,,,Strongly disagree,Strongly agree,Disagree,,,Disagree,Somewhat agree,Agree,Somewhat disagree,Disagree,Strongly agree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,
587bc424e47d1d0001d7f99f,55c6dcbafdf99b070c5355b3,ymn,no college,24-34,Approved,49:08.9,53:24.8,255.903,34,Male,English,United States,United States,Caucasian,No,Full-Time,23,0,100,,K3HTIRYR,208.54.166.125,Caucasian,Right-handed,College/A levels,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,42769,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Democrat,heterosexual,Texas (TX),Texas (TX),Yes,.NET,Both my parents do NOT have a bacheloräó»s degree (from a 4 year college),No,No,3,N/A,N/A,N/A,N/A,No,N/A,"Real Estate, Rental and Leasing",Self-employed/Partner,N/A,Android,Yes,Yes,Chevrolet,0,Œ£1-Œ£50,No,5,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,3-6 hours,Yes,No,"Less than Œ£10,000 ","Less than Œ£10,000 ",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,201-500,Divorced/Seperated,Before my 11th birthday,Managed by my parents,White/Caucasian,Yes,No,6 (AGREE),6 (AGREE),No,N/A,N/A,N/A,Yes,No,N/A,N/A,N/A,Greater than 360 WPM,Not in the last year,N/A,N/A,N/A,N/A,N/A,1/15/17 11:49,1/15/17 11:53,IP Address,208.54.166.125,100,247,TRUE,1/15/17 11:53,R_2m1Npy0hRXzgQ5X,,,,,32.06219482,-94.63430023,anonymous,55c6dcbafdf99b070c5355b3,,,,,,,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Agree,Agree,,,,,,,,,,,Disagree,Disagree,Agree,,,Neither agree nor disagree,,,,,,,,,,,,,Neither agree nor disagree,,,,,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,
585542e1ed99c80001cebff6,55e890425e4d360005cc28a6,omn,no college,35-55,Approved,51:29.5,00:00.6,511.021,37,Male,English,United States,United States,Caucasian,No,Full-Time,358,0,100,42743.89434,K3HTIRYR,192.111.154.38,Caucasian,Right-handed,College/A levels,In a relationship,State government employee,Yes,N/A,N/A,3-Feb,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,Missouri (MO),California (CA),Yes,JavaScript,One of my parents has a bacheloräó»s degree (from a 4 year college) but the other does not,No,No,6,N/A,N/A,N/A,N/A,No,N/A,Government and Public Administration,Middle Management,Catholic,Android,No,Yes,Audi,42739,Œ£50-Œ£75,No,3,N/A,less than once a week,No,"No, I would like to opt-out of any study that uses deception",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"Œ£60,000 - Œ£69,999","Œ£60,000 - Œ£69,999",2,No,Weight Watchers Diet,"Yes, I have used an Ad Blocker",N/A,Yes,201-500,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,6 (AGREE),6 (AGREE),Yes,N/A,N/A,N/A,Yes,No,N/A,N/A,N/A,120-180 WPM,In the last 6 months,N/A,N/A,N/A,N/A,N/A,12/17/16 6:52,12/17/16 6:59,IP Address,192.111.154.38,100,451,TRUE,12/17/16 6:59,R_2ajABUV5q7vG3Dj,,,,,43.17300415,-77.71379852,anonymous,55e890425e4d360005cc28a6,Somewhat disagree,Agree,,,Agree,Agree,Somewhat agree,,,Somewhat disagree,Somewhat agree,Agree,,,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,
